model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,13,1000013,178.49999115318244,400,23,197.9999919235708,21,198.49999115467142,23,178.49999115318244,23,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,14,1000014,261.9999877318672,400,32,268.99998888969395,29,271.9999881178117,31,261.9999877318672,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,15,1000015,307.4999865859676,400,35,327.49998697489457,34,327.4999865874622,35,307.4999865859676,35,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,16,1000016,247.99998849778902,400,30,270.4999888837335,29,267.99998849779126,30,247.99998849778902,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,17,1000017,230.99998897314128,400,29,267.49998888969435,29,250.9999889761204,29,230.99998897314128,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,18,1000018,230.99998925179392,400,28,240.99999002218266,26,250.9999892532829,28,230.99998925179392,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,19,1000019,254.99998773335753,400,32,284.9999881252644,31,275.49998773336176,32,254.99998773335753,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,20,1000020,249.99998811333853,400,31,269.9999885067341,30,269.99998811781165,31,249.99998811333853,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,21,1000021,266.4999873548677,400,33,299.9999877452848,32,286.49998735785243,33,266.4999873548677,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,22,1000022,230.49998848438378,400,30,229.49999003112336,26,252.999988488853,30,230.49998848438378,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,23,1000023,192.99998963475414,400,27,206.99999078810237,24,212.99998963624313,27,192.99998963475414,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,24,1000024,138.3999919220823,400,21,171.39999232590216,20,158.89999192655154,21,138.3999919220823,21,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,25,1000025,206.49998963624424,400,27,214.99999079108258,24,226.4999896362431,27,206.49998963624424,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,26,1000026,183.99999078065346,400,24,218.99999079555297,24,203.99999078363257,24,183.99999078065346,24,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,27,1000027,219.4999896317739,400,27,229.99999040067215,25,239.49998963326289,27,219.4999896317739,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,28,1000028,284.4999873489068,400,33,304.4999877378338,32,304.49998735189155,33,284.4999873489068,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,29,1000029,304.49998582749873,400,37,289.9999877467748,32,314.49998621344326,36,304.49998582749873,37,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,30,1000030,230.49998887479333,400,29,264.49998926222304,28,250.49998887777244,29,230.49998887479333,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,31,1000031,327.499985830479,400,37,347.99998622536634,36,347.4999858349538,37,327.499985830479,37,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,32,1000032,270.9999877259065,400,32,294.9999881207939,31,280.99998811185105,31,270.9999877259065,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,33,1000033,217.9999888822455,400,29,251.49998889118453,29,237.9999888852246,29,217.9999888822455,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,34,1000034,282.4999869719077,400,34,313.49998736083467,33,302.4999869734023,34,282.4999869719077,34,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,35,1000035,189.99998922944255,400,28,232.49999000877165,26,209.99998923242165,28,189.99998922944255,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,36,1000036,175.99999039322321,400,25,186.4999919310214,21,195.99999039620232,25,175.99999039322321,25,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,37,1000037,256.49998811482743,400,31,256.9999892756344,28,276.49998811781217,31,256.49998811482743,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,38,1000038,349.99998506157885,400,39,369.99998545199594,38,369.9999850630735,39,349.99998506157885,39,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,39,1000039,242.49998809098918,400,31,286.999988104403,31,262.49998809247995,31,242.49998809098918,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,40,1000040,204.49998925179426,400,28,236.49999003261348,26,224.49998925179312,28,204.49998925179426,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,41,1000041,284.99998735337743,400,33,315.4999873608347,33,304.9999873548721,33,284.99998735337743,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,42,1000042,261.99998811631696,400,31,297.49998812526434,31,281.9999881193017,31,261.99998811631696,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,43,1000043,271.49998773186724,400,32,291.9999881297348,31,291.99998773783216,32,271.49998773186724,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,44,1000044,204.99998924583377,400,28,214.49999040961285,25,226.99998925477337,28,204.99998924583377,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,45,1000045,255.99998848735598,400,30,275.9999888792631,29,265.9999888747906,29,255.99998848735598,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,46,1000046,227.49998887479416,400,29,253.49998926967373,28,247.49998887777326,29,227.49998887479416,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,47,1000047,234.99998925626215,400,28,267.4999892622234,28,254.99998925775114,28,234.99998925626215,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,48,1000048,229.4999892592437,400,28,259.49998926520345,28,249.4999892622228,28,229.4999892592437,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,49,1000049,220.9999892577548,400,28,239.99999003559375,26,240.9999892607339,28,220.9999892577548,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,50,1000050,256.99998696594855,400,34,267.49998888373375,29,266.999987350403,33,256.99998696594855,34,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,51,1000051,228.4999881193051,400,31,119.99999502450265,13,276.4999881252652,31,228.4999881193051,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,52,1000052,210.9999892517943,400,28,240.49998964965366,27,230.99998925179315,28,210.9999892517943,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,53,1000053,210.49998925924487,400,28,229.9999904125931,25,230.49998926073386,28,210.49998925924487,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,54,1000054,121.99999078214353,400,24,158.99999195486333,21,141.9999907821424,24,121.99999078214353,24,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,55,1000055,184.4999896392245,400,27,200.49999042302397,25,204.49998964220362,27,184.4999896392245,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,56,1000056,252.4999873593391,400,33,308.4999873682856,33,272.99998736232294,33,252.4999873593391,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,57,1000057,219.99998963028375,400,27,252.49998964518326,27,239.99998963475298,27,219.99998963028375,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,58,1000058,153.9999892622251,400,28,124.49999310374292,18,165.99998964667395,27,153.9999892622251,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,59,1000059,287.9999873563625,400,33,99.99999579042205,11,197.99999156594325,22,287.9999873563625,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,60,1000060,255.99998848735615,400,30,269.99998925477263,28,275.99998848885076,30,255.99998848735615,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,61,1000061,269.4999881088665,400,31,279.4999888777731,29,289.49998810887104,31,269.4999881088665,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,62,1000062,270.49998773633706,400,32,300.99998774528444,32,290.4999877408119,32,270.49998773633706,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,63,1000063,242.49998849332016,400,30,273.4999888822433,29,262.49998849481096,30,242.49998849332016,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,64,1000064,112.49998934716172,400,29,184.99999128580123,24,143.49998935312107,29,112.49998934716172,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,65,1000065,164.99998964071463,400,27,133.99999271184237,19,174.9999900266536,26,164.99998964071463,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,66,1000066,234.99998887330278,400,29,254.99998926073332,28,254.9999888762819,29,234.99998887330278,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,67,1000067,196.99998888075524,400,29,109.99999539703154,12,178.99999040961328,25,196.99998888075524,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,68,1000068,216.499988864364,400,29,200.49999117553253,23,238.49998886734312,29,216.499988864364,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,69,1000069,234.49998773485405,400,32,253.99998890459563,29,255.49998773783315,32,234.49998773485405,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,70,1000070,215.99998924881402,400,28,253.99998964369314,27,235.99998925179312,28,215.99998924881402,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,71,1000071,224.9999884858727,400,30,274.49998849332326,30,244.99998849183206,30,224.9999884858727,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,72,1000072,177.49999115616268,400,23,211.99999116808195,23,197.49999115616154,23,177.49999115616268,23,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,73,1000073,169.9999915316719,400,22,205.49999154359116,22,190.499991534651,22,169.9999915316719,22,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,74,1000074,198.49998850375601,400,30,221.9999900415542,26,220.49998850673512,30,198.49998850375601,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,75,1000075,263.9999881073767,400,31,284.49998850077395,30,283.9999881088713,31,263.9999881073767,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,76,1000076,325.49998630731585,400,37,335.49998707473236,35,345.4999863088105,37,325.49998630731585,37,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,77,1000077,270.9999873444372,400,33,293.4999877408147,32,290.9999873533823,33,270.9999873444372,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,78,1000078,232.99998887777318,400,29,265.99998888224377,29,252.99998888075228,29,232.99998887777318,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,79,1000079,220.4999888673443,400,29,230.4999896451833,27,240.49998887181354,29,220.4999888673443,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,80,1000080,253.49998811482754,400,31,284.4999881237742,31,274.49998811632145,31,253.49998811482754,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,81,1000081,221.99998962581333,400,27,224.99999078363192,24,241.9999896258122,27,221.99998962581333,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,82,1000082,191.49998961836286,400,27,216.99999039620184,25,211.49998962134197,27,191.49998961836286,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,83,1000083,264.999987731867,400,32,285.4999884992835,30,284.99998773336165,32,264.999987731867,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,84,1000084,247.49998886882815,400,29,267.4999892562626,28,267.49998887032035,29,247.49998886882815,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,85,1000085,258.9999877393179,400,32,293.49998812973496,31,278.9999877393224,32,258.9999877393179,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,86,1000086,280.4999873518875,400,33,295.4999881207941,31,300.49998735338215,33,280.4999873518875,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,87,1000087,219.99998808950178,400,31,261.9999888643621,29,245.49998809099077,31,219.99998808950178,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,88,1000088,268.99998810886655,400,31,298.9999881222842,31,288.99998811483147,31,268.99998810886655,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,89,1000089,231.49998922795086,400,28,261.49998923689134,28,251.49998922943985,28,231.49998922795086,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,90,1000090,274.99998736231856,400,33,306.99998737126595,33,294.9999873653033,33,274.99998736231856,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,91,1000091,147.99998926967547,400,28,48.49999655038142,9,172.49998965710455,27,147.99998926967547,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,92,1000092,259.99998811929703,400,31,276.9999888896937,29,279.99998812377186,31,259.99998811929703,31,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,93,1000093,232.99998849481346,400,30,258.99998927116405,28,252.99998849779257,30,232.99998849481346,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,94,1000094,208.99998887181465,400,29,252.4999892607333,28,228.99998887330364,29,208.99998887181465,29,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,95,1000095,198.99998924285364,400,28,242.4999896332624,27,219.4999892428525,28,198.99998924285364,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,96,1000096,290.49998697786805,400,34,312.49998736679504,33,300.4999873593423,33,290.49998697786805,34,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,97,1000097,263.49998774080746,400,32,283.9999881237741,31,283.499987740812,32,263.49998774080746,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,98,1000098,209.99998850375502,400,30,266.9999885126944,30,229.99998850971437,30,209.99998850375502,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,99,1000099,130.4999912604708,400,23,123.99999396503003,16,115.49999279081896,19,130.4999912604708,23,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,100,1000100,270.49998772739673,400,32,280.4999885022637,30,290.49998772889137,32,270.49998772739673,32,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,101,1000101,245.4999885022609,400,30,247.99998965561412,27,265.49998850524264,30,245.4999885022609,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,102,1000102,238.49998925030042,400,28,268.99998926073295,28,258.4999892532802,28,238.49998925030042,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,103,1000103,243.49998848885002,400,30,276.4999888792636,29,263.4999884933213,30,243.49998848885002,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,104,1000104,258.99998783766546,400,33,271.49998861104234,31,278.9999878421403,33,258.99998783766546,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,105,1000105,297.9999869704176,400,34,317.9999873593446,33,317.9999869734023,34,297.9999869704176,34,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,106,1000106,179.4999896273035,400,27,139.99999271333246,19,199.4999896302826,27,179.4999896273035,27,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,107,1000107,275.49998735039776,400,33,268.4999888941645,29,295.4999873548726,33,275.49998735039776,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,108,1000108,196.49998925328438,400,28,195.99999118149304,23,216.49998925477337,28,196.49998925328438,28,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,109,1000109,148.49999039918373,400,25,195.49999079406285,24,168.49999040216284,25,148.49999039918373,25,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,110,1000110,184.99999075085103,400,24,215.99999076128017,24,204.9999907508499,24,184.99999075085103,24,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,111,1000111,257.9999884918261,400,30,287.9999885037537,30,277.99998849779104,30,257.9999884918261,30,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,112,1000112,335.99998468755996,400,40,309.99998698532556,34,355.9999846890546,40,335.99998468755996,40,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,113,1000113,278.49998734294695,400,33,310.4999873548745,33,298.4999873444416,33,278.49998734294695,33,False,True
pendhrl_c0_seed1_final,../scenarios/variants_sensitivity/corp_100hosts_dynamic__scan_noise_x2.v2.yaml,noiseobs_x2,114,1000114,316.99998620449804,400,36,306.99998773783415,32,336.9999862074828,36,316.99998620449804,36,False,True
